business_id,restaurantspricerange,income_range
KA8QKUuuoPZrd_I_ma7Tgw,Not Available,>500k and <600k
o06voCP6SB0RH3-WOdXvog,1,>500k and <600k
B_Rt28ZMx3wdkDKpTGww-w,2,>500k and <600k
vdhUgCg4ZArF7NzoJs4eTA,1,>500k and <600k
zWT7vQFynyhGFAFshCXklA,1,>500k and <600k
OgIZCksakxjvFVcnFtMmpw,1,>500k and <600k
BY3uF2p5KMtoHdVzQoiIvw,2,>500k and <600k
8JhWp7gaaH864slg1CdI3A,1,>500k and <600k
5U9Zmiuv5WzooPZNjzyb8A,Not Available,>500k and <600k
7BvC82P_gUpiuG8sFhV82w,2,>500k and <600k
P7Zy1VwpjsCQ2uqIAx4kVg,1,>500k and <600k
SXe2EkxGmpnYC4HFIGKKeQ,2,>500k and <600k
CKUn4-PX66Ms8S0FXLYGcw,1,>500k and <600k
wQ8XK2NJAL2csx_LmZfz4g,2,>500k and <600k
ac1jxd_s57WrIv0NS_TmTA,Not Available,>500k and <600k
vWxfg1yz5AftTeg9Hml-qA,2,>500k and <600k
6HVR1WjB9eejnIx8ZLFfAw,1,>500k and <600k
kMTboaAOcrPGOtmF5TMstw,Not Available,>500k and <600k
t2fvNsYiHZ0uuO_O2vClPQ,2,>500k and <600k
UfzNt3RsbikYK65OTR3Ayg,1,>500k and <600k
W0kNMbvYYIWB6J5k0lhu6A,1,>500k and <600k
rFVXX2vRHhKmY6LpzpSeeQ,2,>500k and <600k
ay7KYaf7p8tp1rljVpiZcQ,2,>500k and <600k
Az0ez4LY8HZ9xcHDUJ_Jvg,1,>500k and <600k
M8f-9hj8lPWOIjTMwBqs0A,1,>500k and <600k
IwcE3y5VUzKE6KvQIvS94Q,2,>500k and <600k
Hrqfxt99q19T4OdEG5_6bQ,1,>500k and <600k
bLG7DN376sVDYRfMHY6ZCg,1,>500k and <600k
gMkYOLKJYqjn5GWFmi5mqw,2,>500k and <600k
wMgWB_27X6Wl-K1mHokAtw,2,>500k and <600k
SRwJ6tNJ6r7hQ3uQ7hIBpQ,3,>500k and <600k
QSKjgwqr9EGJDprXV7YsyQ,2,>500k and <600k
pIvnEut1vI2Gu_IFdF7Y4w,Not Available,>500k and <600k
KcL82E035czHOc-BomzSyw,1,>500k and <600k
zgLCiq239ztOrbFoeLoJfw,1,>500k and <600k
XPyL9dCrctfsRn0eD7fuZA,1,>500k and <600k
fiyRtURGw-dtqex7_i00Qw,2,>500k and <600k
xUtzkHhNH3XCISfzH5mTgQ,Not Available,>500k and <600k
-PCVV0acyWThXFHH-_2YyQ,1,>500k and <600k
8yk4SUzKamk_yjhMKDo7bg,1,>500k and <600k
XIS81uwY2RHE_jsZ0RCidg,Not Available,>500k and <600k
SNJKnORzKaLwtrqUI7dbaA,1,>500k and <600k
wB0lCXYx49ljsbcfvsNPUA,2,>500k and <600k
ce8ww7funWlXcHBMvAaPvg,2,>500k and <600k
HONfVgeAAO14bq2kA0OORQ,1,>500k and <600k
Az80my-M4NJFt8QsTqphtw,3,>500k and <600k
VLkKyk6RA6Tn02YQjyILIw,2,>500k and <600k
MlcmMLAYFK9lIQFAAmJ0Tw,1,>500k and <600k
u0u0wVnYrOGzdAhGsgz0hg,Not Available,>500k and <600k
RFdWKiVVGLHRZJcQt-IMZw,2,>500k and <600k
3XOIy0WJQa6Wm89srgL8tQ,1,>500k and <600k
92GuBE3u7ofzN3-mBKvrGQ,2,>500k and <600k
gFNECdMqiBzTGqGu7IyYEg,2,>500k and <600k
RvoxrTKdEw31I7tgSqICPw,1,>500k and <600k
9kLbVlP5i_lf7KEh-kSOsQ,2,>500k and <600k
6_E2a7Xu_hX4_bRCeCrHsw,1,>500k and <600k
0AiTpuva7RkYZfKRnhqHYw,2,>500k and <600k
Cssyygapm69vafj0IpaxEA,1,>500k and <600k
Pb283LeZfUn3GGBZYbNn9w,Not Available,>500k and <600k
lYRvGgPSzgT0lgS4KenU4g,2,>500k and <600k
x3IDdDfUDy6RfAmUNBnVyg,1,>500k and <600k
bExorh-fAXPNJqMT-jQtWA,2,>500k and <600k
4SbOFLH_S7e4tv77nuinCw,1,>500k and <600k
vJUTrk0-nm7JbNzPVcPo4A,1,>500k and <600k
e5jRXtNqkJSUy7Aez_1IaA,Not Available,>500k and <600k
7hTwP5-XSMy1zeyhn_3wfQ,2,>500k and <600k
WnP9a3Lj_wszdSyJuhernA,1,>500k and <600k
o5poL9tkZ20OZWXUSIINLg,2,>500k and <600k
nhB-F-p3m6ukwpaYrXYhhQ,1,>500k and <600k
Ud6GJmH-JAu64ux2AmQqTg,2,>500k and <600k
2viYD2flLcVRIAV379ae8Q,1,>500k and <600k
cy-AjohXE_S_BrdhIIRsrw,2,>500k and <600k
ZKUsfxFjMlXif8yPbYAP7A,Not Available,>500k and <600k
hSb-fRL4xefAbyX95pvatA,Not Available,>500k and <600k
RabRnRZeCMu_uGTnAUUTaA,2,>500k and <600k
67bZm-KQQCwSat7_jmiVbA,2,>500k and <600k
J8Ha6yIvGoU-E31jnCq7Ew,3,>500k and <600k
pvVnnps70Tjk194KTnIsYA,Not Available,>500k and <600k
c2t4GFn3TNZOygYp-FPTbg,Not Available,>500k and <600k
H4YfD2avs9sDp-56s2E0pg,Not Available,>500k and <600k
U9p0G4OOUWP425Ww8FHaGQ,1,>500k and <600k
scDAcEG8GUbfbfSI-ZS5Iw,Not Available,>500k and <600k
Aci3rT2TKqUm7cy7taAXQA,Not Available,>500k and <600k
G50RJhfZgaVqnKEWrjD_Aw,2,>500k and <600k
RKUfVv8mDILhsy8ihZ-5dg,1,>500k and <600k
0waCwCgGtzcgsWvjm-FJcg,1,>500k and <600k
q7c3zxOD4XuC49XuKPfVRA,1,>500k and <600k
JoZmPR16sGyP2nbTWHVY0A,1,>500k and <600k
QKRB-JtIOkxzuR3Eojkh6w,Not Available,>500k and <600k
27FZ6pNit3mbKA0MysZgaQ,Not Available,>500k and <600k
3S91xJwFX9fxaBnEdVzs4A,1,>500k and <600k
omYnPPhlXZTCoQ_TcSzsyg,2,>500k and <600k
_ApCaOQWaAwVGTlIKRpZng,Not Available,>500k and <600k
l0uED9EkMpje2zvSnNNmOg,1,>500k and <600k
zJwSlQDSFzfPmcHJrXxX_A,2,>500k and <600k
Z_CoTlboXSQFL1dHbLwxxQ,1,>500k and <600k
rUJ8P0eQ5AhL9W-L78k6NA,1,>500k and <600k
N31Vex7z_gckdhAsq0uPxA,1,>500k and <600k
zLJW_Bss7xzV0zqso85ztg,Not Available,>500k and <600k
YNEXBlXuL2lVnaxU1-NfJw,1,>500k and <600k
M6_Jp6Xcf2z-j_Ay_GiHtA,2,>500k and <600k
ZfI_ZhB5A-tAiRzn4JC3qg,1,>500k and <600k
1hJEqPHe65oJmO6scIKvKA,2,>500k and <600k
J0oTYJx-dGn5yk926s6eGw,2,>500k and <600k
BCwKL4xK8kNLRoIjvJOrXg,1,>500k and <600k
3NFpMYEfMYw5BNczR7_qlA,2,>500k and <600k
07vsMfjupodO4am9KE46xQ,2,>500k and <600k
MqY_vctaZA8FGzxL6G957Q,2,>500k and <600k
TxJxKvTD_vjpUAwW54h1EQ,2,>500k and <600k
G6SS0TavTv7pTy4vBVxWZg,Not Available,>500k and <600k
GLVNC6sYsP1qXXF9TRR-wQ,1,>500k and <600k
yQQetbtZc14N1XtwvfBbjg,2,>500k and <600k
DcxmlwV_TzdzKBZ6iGp6Jg,1,>500k and <600k
gfWP9-Oi26QiiHg5ARmZsw,1,>500k and <600k
kx4QxN_ub9bEAS9-RDw2sQ,1,>500k and <600k
EDxhUSQ29pxRSXbWblT_3A,1,>500k and <600k
SnfcwDrb5YyWqFhQ2i9SGw,2,>500k and <600k
PWoxigP0VhkedYGFtJ6YJw,2,>500k and <600k
Yz0wJWbIzjJNLVXNyouzwA,Not Available,>500k and <600k
yJ5p199iW5QFjK_-4e1f4Q,1,>500k and <600k
h9G5he9SgUlTem0N6CxLsQ,1,>500k and <600k
_cUDh-zTx_OOqtgNxLr-Ug,1,>500k and <600k
M6_hNbsyUXzM7IH7ZId1yA,1,>500k and <600k
pyY0FDxwMInA8mejgYTAAQ,2,>500k and <600k
WsaSB3Mn4AkxEKoLmrGZyw,1,>500k and <600k
8VJLo3cKTZzOuMDqd1A_bw,1,>500k and <600k
R1GuRhACdqEilV6iABCK_w,2,>500k and <600k
XWFjKtRGZ9khRGtGg2ZvaA,2,>500k and <600k
zn0LzlbW0HMK2uJPs4LgDw,Not Available,>500k and <600k
lLtw_bBUYckmCWAt0U1gLw,2,>500k and <600k
qE_RTEaTWiutnrLt_x9ZBw,2,>500k and <600k
4fMxm4yJgX_rD1_J3_DWBg,1,>500k and <600k
9b6RnJ7_xa4i5r86ipCCzQ,2,>500k and <600k
MQWLzCj9vSjcl3R3v-U-Vg,1,>500k and <600k
xbKfPkR7gJk09PJ4nUNWaw,Not Available,>500k and <600k
LO4Dg4cyRmJBayD_yVJEYw,2,>500k and <600k
5YVuTdJtFCYLke6F92acSw,2,>500k and <600k
ZbGgtxR4oyQUmSQ6u8_KmA,1,>500k and <600k
qpXpOTnWntxjAtC2UioszA,1,>500k and <600k
dsqmIQtNB21J3g-56mVmsg,2,>500k and <600k
pop2E-8ZpmtaQa-_n9qJ0w,1,>500k and <600k
lnxDPi7QcCqp733mTOJcZA,2,>500k and <600k
ISl7KsG-aMnR_Hs8uIzBaA,2,>500k and <600k
xWJJrc69UNJ3h3w4rjHECw,1,>500k and <600k
gw2940p3rQ0Gpi7tp0NWsQ,1,>500k and <600k
uZVGefZg6HFFfcgjEfAtbg,1,>500k and <600k
jUL5vfRnh8knMC4uw-eTOw,1,>500k and <600k
PzLUr6kWHNHKlJZFcF9_wA,2,>500k and <600k
Ymr0gtRtsRZZwgxpIlr0Wg,2,>500k and <600k
DqkFtHT8xwlpm-yiBMAJVA,2,>500k and <600k
OJxWVI_240DS1Xyb-JK-uw,1,>500k and <600k
L4I11YwBOhk1EQHdIRoIHw,2,>500k and <600k
8gZArGU-Q1f52-TKXnim_A,2,>500k and <600k
Mff1wOdZicJYPLDjMeltTA,2,>500k and <600k
gyfVwwzoVZ2FYnAZzY0vig,1,>500k and <600k
Eft6diaFDR4UKxi6w4fYRQ,2,>500k and <600k
Bpqi1ChvIGPlJv5WGrJ47w,Not Available,>500k and <600k
89qu2ET7ade88bzzjX3mYA,1,>500k and <600k
32sb4pMWnEQMYu4RP5IpZA,1,>500k and <600k
7VExL5e9MlDj5otFAa00qQ,2,>500k and <600k
9SW2iaxmN3iTf1LyZMTIIg,1,>500k and <600k
-9XPSKynOMSbz7pqpQJstw,1,>500k and <600k
W64yl8T4xfUHYCwT674lAg,2,>500k and <600k
Y4KalIm1bwPGTgzZT1zvDQ,Not Available,>500k and <600k
63PCQsRw7pwk2C2aGaTsaA,2,>500k and <600k
S9XOaVruHmhPQuB9BUjvmg,1,>500k and <600k
SGJMavbdxy4yuiYl_w1waA,1,>500k and <600k
supHlsfKj1MB8Fn9b6iUGQ,2,>500k and <600k
oUriNcsAajhb42aOioRTqA,2,>500k and <600k
G_iZKG_v8rbcTjLbU2xWJg,1,>500k and <600k
Hze6wYgBWJ_3un4JVk59HA,2,>500k and <600k
aSSib0j-T-fjho4OwTUi3w,2,>500k and <600k
1v0oeeD_iVfis_6VLevVMw,1,>500k and <600k
U3OK4SzVzApqsYaoP7Y0gw,1,>500k and <600k
A8jOP-qZ2l3B0j0CH9FJ4A,1,>500k and <600k
YBmfgMQStAONguXf9BEahQ,Not Available,>500k and <600k
pcEVfsFSb2rG9bsuCT4_2Q,1,>500k and <600k
zjbDNFQl8peTHZNPzpYjow,1,>500k and <600k
-mfqRT0Nfd0JoxGvTiqtAA,1,>500k and <600k
W_HBCUgzBGNiNGWa5wkxtw,1,>500k and <600k
fD6JdtJt3kSNvPHpf8DNOg,1,>500k and <600k
YDODeh8Hf9wiD5xnSA39Lw,2,>500k and <600k
TFylNfp1RM0NuUQopvsyIA,2,>500k and <600k
vYipIDA7jDESfQZNE2r1vA,1,>500k and <600k
riSeUEVOP9k4LHkmZhXvwg,1,>500k and <600k
FohtKEmfg004hKFQkK_2Mw,1,>500k and <600k
bhF2u7SKUBa9avg32tOtKQ,1,>500k and <600k
CzmQjhWLo0DvrnqVaVyr5A,1,>500k and <600k
jWz0NBCz5Ya2OSyeRNbI1w,2,>500k and <600k
OixIrCzErxxPV-2ve-nJTg,2,>500k and <600k
MkHIRj1NwVwLLO842ge2zw,2,>500k and <600k
quYKDW8nqdrCiO73W3N2zA,2,>500k and <600k
Pl5USIwA-kzTeehgTIfZwg,1,>500k and <600k
oe6tX38amyGwskrj-AVbpw,2,>500k and <600k
oCYF6ZajqccROf3csZaUdw,1,>500k and <600k
yE3FMBaomO9Wjm4HxkK-Vg,2,>500k and <600k
5fN0X3Pbss6YiDZS4_ZJCg,1,>500k and <600k
pzt2rijS8uTdVFLG4oIfDA,1,>500k and <600k
PceDd3uYY5VNBeI_zB2RBA,2,>500k and <600k
MX-GPMbEFgKx6q1HeG5v_w,2,>500k and <600k
CS12zouqfc-KdBqltnp_bQ,1,>500k and <600k
hYXu7kran7G1q8fmIpOf-g,1,>500k and <600k
CslCXZJN5eUgpQst0vZkhg,2,>500k and <600k
BCpcI9ogE07FOuIGEbCMHQ,Not Available,>500k and <600k
eZFw9WAOdjx_VCZJTqKgtw,2,>500k and <600k
-w6YRlKOA3wWBK6d9iXXdA,1,>500k and <600k
n85oc0lNQhEDomqhljmZqg,2,>500k and <600k
9pJAjoekyFksZ6fbpZ7GTw,2,>500k and <600k
5Wr4pwoIaqyTDNsyY0j8BQ,2,>500k and <600k
cvVjWceNQx0appoaBDCC1w,2,>500k and <600k
juJa-LkgQMh728iiOBhZsA,1,>500k and <600k
2mGMA0uaSh1zNW0xBbICtw,1,>500k and <600k
E1wiOOwUZpYVNkrevMV6jA,Not Available,>500k and <600k
0ismJu17MuIzEWpehtZjSw,2,>500k and <600k
R9O3UC-wk2T3hXyRLzeJQQ,2,>500k and <600k
pjsUpGA-lB7OD6QUePKlkA,1,>500k and <600k
H9PCwgaMXcz3lU7tKzwp7Q,2,>500k and <600k
BiBPbkkqDDNQMXfY9b_s2A,1,>500k and <600k
oiuAN1JRGezXTWLyo-AQ-g,2,>500k and <600k
8nya8sjKEUhCiJt5bC00Tg,2,>500k and <600k
IyiFoGtb03Bl1b1OEfXyYQ,2,>500k and <600k
jLPo6928NKqQzve1VqRzOQ,2,>500k and <600k
F9uZiSgC5gkzsvmqlCya9Q,2,>500k and <600k
P8x-eXc5_lBwqf2rClKtuA,2,>500k and <600k
htkqlHYr7BoSNshemz1bKA,Not Available,>500k and <600k
gxLBbQ2eD_2dZflOIWMxaA,2,>500k and <600k
OGM-brmcgPlj6yQsaCwvvQ,2,>500k and <600k
jhrnoPW3Ywo5hEwvui8q3w,2,>500k and <600k
IFwIaskQsgpupbjKBPFzjg,1,>500k and <600k
3goyBh6jfOS19r0jMjE0vQ,2,>500k and <600k
FRzrDsZ2h8PUx6mJaMPXqw,2,>500k and <600k
wCIZeNAyOxX03QB0yKJ6ag,Not Available,>500k and <600k
AhhPQkBmamxXduWRLONalA,1,>500k and <600k
aXBmjKXHEQt9EUapFN2REw,2,>500k and <600k
5eKxrFD1tbGD9S7EhDMM9A,1,>500k and <600k
498F3rnpng6qv53S9diTSw,1,>500k and <600k
e_6-NA7jam-p4ZFL3n_xqg,1,>500k and <600k
gXYL3BzXGp1zu2hT-wGwEg,1,>500k and <600k
ogqEyWxYJviPpPUEb4DRQw,1,>500k and <600k
WrCh1Wxt43mi2-mka5OlZA,1,>500k and <600k
Mx0ZbeGyZKj6i35PPgniRw,2,>500k and <600k
m8oHa-R2qXzxQPLbru_AKw,2,>500k and <600k
XmvINqxEBwZmSuw6RTcWsA,2,>500k and <600k
LFNi1G4ogUiWjAhjtJnkzw,2,>500k and <600k
aazeiYGC-BLm5OynjikcJg,2,>500k and <600k
mx-d9DOauqM9vjh5T7tZIg,Not Available,>500k and <600k
EG8E3Udaz7OXKin8_Lctyw,Not Available,>500k and <600k
DYuErx58Upj0uQmcAPBwCw,1,>500k and <600k
OgCjYq4NTPQ1k0OK081Mug,2,>500k and <600k
DDKAp6wVkZtmv5gdk6FMIQ,2,>500k and <600k
S0wZSYrTg7ywWnYoA7X8Hg,1,>500k and <600k
idyjBAJmO8e4Xa80T6B9qg,1,>500k and <600k
QyNA8VtEnLtkfjNLmSWH4Q,1,>500k and <600k
PJLDZ1ZOi49VB_ighAL7jg,1,>500k and <600k
rNnSkqp6D1s0EPqYoqayrQ,2,>500k and <600k
kJPaoJs0JQWd13SW9O4btg,1,>500k and <600k
NOi0w33fTGghQvF32lrA8w,2,>500k and <600k
oVprH1p6m48K7x4duz39UQ,1,>500k and <600k
F86CVJCNCIj5TZBhFn_vrA,1,>500k and <600k
G10oEKL3TPpk9YbWzqKNsQ,1,>500k and <600k
eFQRzw0MabeslK4NwYFjWA,2,>500k and <600k
mn1SFS4bVVFKsfEqGTcvOw,1,>500k and <600k
-rwL65SJ37ZTnXFapS7fkQ,1,>500k and <600k
xnvoHKZkyT7ZiipSe0GnZA,1,>500k and <600k
mDhPwgvxpI_Ny-NIn4M76A,2,>500k and <600k
llrCpFR9UGCxLgpkrIBA9Q,2,>500k and <600k
cii8UBQ9YlbKxEs4orjwEg,1,>500k and <600k
0_mxIVwoovZB0e_LwqF8hA,2,>500k and <600k
XOABvEVJr8Hvwmm91y4amA,2,>500k and <600k
jUg2c-0F9AgG_Pg2rU56ww,1,>500k and <600k
BV91NRhgNezDly1rwAFTJw,2,>500k and <600k
wyOovZRapCeFjcTwXryGZg,1,>500k and <600k
8bCP6L_SPzmr5RkGiitsew,1,>500k and <600k
PveOQ-sZTXzIulkwVVjSFw,1,>500k and <600k
pENVEVg27X87YPOqeEdiDg,1,>500k and <600k
LkHH1ALeiPGNf242bZcaig,2,>500k and <600k
P2bibaW6DSwnCpjVXbsZQQ,1,>500k and <600k
PvsrQOlk1T6reEzpXzRmCw,2,>500k and <600k
vzSXdDYtnm_F_x1hY2UVVw,1,>500k and <600k
LzZ1IkDC0T5BjNeO9V2srQ,1,>500k and <600k
ZS1aXHjotpa-3SdYS20igg,2,>500k and <600k
SAo0amnP2FMzLh7eIKhstw,1,>500k and <600k
BqmXzVm9klKNfy0HjmD-jw,2,>500k and <600k
dQ80ktWSRj5UIk96bRUmWw,2,>500k and <600k
A68n5PkwVa7Mwdui9lUuSQ,Not Available,>500k and <600k
A7M_2DiB8Xvj3NTs1RGfDg,3,>500k and <600k
IRI9h7eWyy_y5jIktUeIlg,2,>500k and <600k
pgd09nNhPRdL2O3WBJnnrQ,1,>500k and <600k
D-AwbDk6udgwGTFGB6UIRA,2,>500k and <600k
3sAFxULUcjyPzj3G7YPwiA,2,>500k and <600k
a8R7mkrchKQMUv8YiAK6JQ,1,>500k and <600k
MAsXaIe6fwlzyEihoYvT4A,2,>500k and <600k
fwSp8ycFOdEx25_CniKr3g,2,>500k and <600k
4ksUZLtZW05zIaNKzAxi4g,2,>500k and <600k
LVwEGmuWHCxewaLrj-zuFA,1,>500k and <600k
eMOy9BUQIUTGjKsytxAcGw,2,>500k and <600k
cC4LmacA51UAjIROpKqQ8A,1,>500k and <600k
f2LcAfDAS6peRL3atVFvng,2,>500k and <600k
WtESETvbXc9lwIzuX1tU6A,1,>500k and <600k
RpsSJWzznTOLMbdt8kk02A,2,>500k and <600k
RgiNBiII_YPULyAG8iXlWw,2,>500k and <600k
zMoukyvkKC0ZspzAMcOVRA,1,>500k and <600k
HgpKHWHvLJhyEqzkqN6g2Q,1,>500k and <600k
vNIYhxwlftP3WNknqhQETg,1,>500k and <600k
Y845hMKYflYP_NdPLPOhzQ,2,>500k and <600k
I-BF1mhBudUUjipABrdxKw,1,>500k and <600k
-GXlnRJUMIes2x4AA8U2aw,2,>500k and <600k
H3NT5eQaIm5vMpqJr4d1RA,2,>500k and <600k
i4MrqxZVEnFHwdwRERdAsA,1,>500k and <600k
ERYzQRUn1HmLYlNF6XEh_w,2,>500k and <600k
qpLbuN4LRJGi3fu13vb2qw,1,>500k and <600k
oLLpxFLMvAzdwoUcNV8qAg,1,>500k and <600k
P3CFVL-yni3P74QtnHuVfA,2,>500k and <600k
b5PQ5eXom1bU7JQ7syPbwQ,1,>500k and <600k
JDdV8idlUOgXLVoPRZAZoA,1,>500k and <600k
bwuSbB0PyXHDHHj6PA_QiQ,1,>500k and <600k
Cg-AJYB4K1baK-wA3DkpCQ,2,>500k and <600k
04aCD_bLzfmBmJ9mm712Bg,1,>500k and <600k
q0HRXzFGZQXO6B2A3qmxVA,1,>500k and <600k
z089pLGNgUFiNP05vOWBOA,1,>500k and <600k
tE5wtRxI8IrQdeEUBQPQ4Q,1,>500k and <600k
AsaV9nL25MGi6ofiOMPTRA,2,>500k and <600k
eaI6pjS8ZdSIgeOLlJhg-w,2,>500k and <600k
mnPBe8dgo8z0HFIPjvP2sA,2,>500k and <600k
fIjPqrBLd1JiSMsVwfbsLQ,2,>500k and <600k
CnJzms-xPOojP1QmoF2B6g,1,>500k and <600k
XYxnlrQm59LblsAp3J-gmA,1,>500k and <600k
N35x8TyRfRBQkv_W3eabVg,3,>500k and <600k
EoIJZMBqFwX-TNAj6rmctg,2,>500k and <600k
X7cqv8DQLmIpdJ6BdsmYjw,1,>500k and <600k
uOTCNnspTvT3p3tAfIBR7w,2,>500k and <600k
pFae6__zRph9JWRiuA5QmA,2,>500k and <600k
WHpHghXp9EkIHyljDgjNeA,1,>500k and <600k
UcLMrKIzu8VcWbYcXO9EcQ,2,>500k and <600k
TNLDL_KL95PW1hH83lTHrQ,1,>500k and <600k
gBsMdseqpvlfP16jyJsc6A,2,>500k and <600k
hVRdCs88fOOzepPLGtuggg,Not Available,>500k and <600k
2LI_WBeTzXpWbvcWWWnZZg,2,>500k and <600k
ZUwREYcG_Bws2dd0hnm1xQ,Not Available,>500k and <600k
6dNqCyz560TfCxgeuTqvng,1,>500k and <600k
2lF4Ig8ZT2awsYxhP5w5HQ,1,>500k and <600k
xuM7sO0Qea_gt3ww9ZiIew,2,>500k and <600k
32D9-O14iipRun5h3WzKVg,2,>500k and <600k
M8UFuDtc4RrQ5_a1EW9dBQ,Not Available,>500k and <600k
4kKgQukgD79gv1Ehy14vSQ,2,>500k and <600k
QM0Ci56gthevu0f6X5eC0w,1,>500k and <600k
5jzy8H6HogVIqXXocZW_QA,Not Available,>500k and <600k
X7fLdR3A_0hJCBqv3-7O-A,3,>500k and <600k
g3pXGPRKYd_WQxLT2IFPxQ,1,>500k and <600k
Oj0dSJ9oL1jqf6Ud6cOYkA,2,>500k and <600k
8WJmOq0K_AEc4Ey5UcfcDw,2,>500k and <600k
UUbuvfgBgXfF7AZrMHKaPA,2,>500k and <600k
_su2RkbR-Z8Ppvho4DJbtw,1,>500k and <600k
7GpPsuO27YuUj-HZwr3gsQ,2,>500k and <600k
pxOYiLpb1FYYJhWIKhXebw,Not Available,>500k and <600k
CgxFVPWvfMjhE3F34OI9rw,2,>500k and <600k
JsnOP-nxRUd-6wWLRtpbrg,1,>500k and <600k
t0l4gL6jwSjMKyWTmYhatg,1,>500k and <600k
6bAvxtr0T-bgRJ3uDbRVhg,2,>500k and <600k
eidjdGMIBkfUrLOM_9a7Yg,1,>500k and <600k
HPTr7IJeeftEx8fD8dGDDQ,2,>500k and <600k
3XcrXMAmWVWpbXa-V9uakA,2,>500k and <600k
g-6qv5f2Y4mVrsDD3JRkuQ,2,>500k and <600k
Hx0mkDOmJugUgxfzs6FzEg,2,>500k and <600k
5QzSq5x1pef5Jr5QWJ8sdw,1,>500k and <600k
-_k249ZueEdy4C7OMIp57Q,1,>500k and <600k
FhnEbOkbs341X56dXsJ8Sw,3,>500k and <600k
fAEya4hY5w6omuYo9xozQQ,1,>500k and <600k
6RIaZ4RfwEQElRJ2KVyFqg,1,>500k and <600k
9phl-lNpO0EpvL_U5RCdWg,Not Available,>500k and <600k
ag_iSx2un0Mg-3KVLJmwiA,2,>500k and <600k
VHL0d6HaQdgaOdJ_p9PtjQ,1,>500k and <600k
Q6oalS_Y5cuy_QI-AeRN0w,2,>500k and <600k
XQ_VZboRIOYmy_FL7IPHvw,2,>500k and <600k
nRQACOetTXxIpRTPjpjmcw,2,<200k
TLfeLtJZKBGMYuRTr4OBOw,1,<200k
SmUPRlwcF0jh2xAXLMxKsQ,1,<200k
AoSQe7LsLmRv3iG8Ts7oIA,2,<200k
bAuYOa-VuqTOnKzWN4cu8Q,2,<200k
3gSTToi0tn5M5vXZOElH0Q,2,<200k
eMdepNFk07Qmjy5ZOvdCpg,2,<200k
vqQXI-Pxz3izeTUF60Me9g,2,<200k
0LHdZP9MCXPYp_M4dj5u-w,2,<200k
C-nJaZKcB7iDxec0xV_rwQ,2,<200k
sM_WlNP5IuoNWEy3lY54fg,1,<200k
Cj-AuIKRgV51Nk3txQOiCw,2,<200k
kwx_0oVVtYdEzQYBeBtvXw,1,<200k
wshT0m68hydB2U2nf0gWeg,2,<200k
nojatIxBBB5aOxYgS2_dIg,2,<200k
nTqfSrpF05ODKyngKDd4kw,2,<200k
hXKsq7FVfYdPxw06s3C9tg,1,<200k
9iU2t5jRhLSdHx5Xz2NdTw,2,<200k
XDzyULV1jpD8kTGirKdEMg,1,<200k
GiooMGU7Z-_jBsSblb08kQ,2,<200k
77bekizlds7nYDWrNjIjTw,1,<200k
jC-40VMyKFh1eKEFMlzdVg,2,<200k
SPtTMboKww_CVQt-8V23mA,3,<200k
jXqfthI2mzDU3z1-lVIdCA,2,<200k
MSYFyibYwY6sRNvaIv1d1g,2,<200k
DgUqz1BMiroIiAJP5uK4Tg,1,<200k
NMAGvL68fzL9CeSg-5990Q,2,<200k
ByLvQuJIdN8XKW-JMUCQEA,2,<200k
9yCzR2-5ZFC8adU2VGW85A,2,<200k
AUuk4yM-lY0JSDSptQgdjw,1,<200k
UzFMMOQquPcFlAXVFChgnQ,1,<200k
sI7S3aQTuAN49EuUEIJXrQ,2,<200k
103kkF0QhSNYnPno7LuKVg,1,<200k
dWP-o0UECTNnb7Y55KnGrA,2,<200k
7pkvH4Kp0u75xeUTn1Ueng,2,<200k
mbrY3doqkZoNDjzLFfXnyQ,2,<200k
1-fqpIdxfFsEKbv4SmTT-w,2,<200k
75qRsWc6ZxJWJ0sFPtOGwQ,3,<200k
IjI4Huv5wlPRicMBfdyZAw,2,<200k
A6dOHvfmrApz_SMWe7BRDQ,1,<200k
_0SOFQB9y0829bscpVzNTQ,1,<200k
dd3VV_NZYfKreBVM8CIKvg,2,<200k
YCTfjgz4epCDgEr84PHt5w,2,<200k
w_uhlLJ2aEdXi60E4nmT9g,2,<200k
ds99gBx6awrIb5TCVoVTSQ,1,<200k
_mI4y777WWbD85VteEHc8Q,2,<200k
FYCnuEa2_iXXchsh2PqUyw,3,<200k
S2g33nXfApJYBXYsFxpVWw,4,<200k
-J-BsPcugsAraEk1Wy_7AQ,1,<200k
T90-Dkds2374X1eBnMc5NQ,Not Available,<200k
pIAgbw9zXdykR3qT4iU68A,2,<200k
jhBs9k_9hqsrbS2DH49kiA,Not Available,<200k
M4crD9ySNCYcVF28nWUOoA,2,<200k
fDdEF4gGLzvnlngrPQD2ug,2,<200k
KRNrssbpE1AKo-48BIpdLw,2,<200k
PRvaz8-_Su27SFVNSuHUnQ,2,<200k
K3iZdzwzpVkEMaXtlu25RQ,2,<200k
sQclAxfj_6C0D5O3eDGUcA,1,<200k
sIWJYYQkOZrSCumEd_-Dww,1,<200k
1u3xjD-yTxVvMIq_6qUYPQ,1,<200k
8gtu_oncmmYoGZWnBxW3OA,1,<200k
RLehr8gdD8-_50bOhZus8Q,2,<200k
WhHxTbH_tzwVW75PEQfgHg,1,<200k
